EventID,Rate,ExpectedLoss,MaxExposure,StdDevC,StdDevI
1008,0.008642760864087874,12231.26940897125,14106773.097190099,48.20674628612675,258988.38907161247
1009,0.0032470120797326737,1120919.000889536,1681378.501334304,55215.094355403926,206824.05233010976
1010,0.005404824672788265,53227.58404622274,4220452.909208879,46697.32352914631,259919.18806778683
1011,0.0029908849763764203,795974.6073698896,1356916.9939102973,57665.241772557485,101339.3786294085
1012,0.009889012071969825,339161.670569886,9196743.647179058,327882.3779792347,137165.47279616512
1013,0.009496534057179519,366402.96452946187,5748495.311305468,65610.23850326512,26288.257145648167
1014,0.0013548413023165532,435344.84967911715,7565581.495628426,42520.194533826136,16107.705349054977
1015,0.007350176552641197,970991.0051382612,1640714.0519652958,140342.13286643368,87690.67056494945
1016,0.009327234856740994,406540.634782834,1784510.4827527096,401453.99982159893,23144.29998797139
1017,0.0026251781061460023,1319380.1039927686,1979070.1559891528,55242.870126004615,32869.03690721744
1018,0.006111507074973666,518399.8787738292,2915307.0407724017,16358.366572072173,502879.16296300484
1019,0.009239394678292379,70801.5064135888,6153003.039276101,88137.04445304557,11894.834983536957
1020,0.0013055138072721895,1531365.6485833335,14636024.806954801,275389.09930342826,322711.51681396406
1021,0.00727678240522156,336533.8929517138,8245462.029252416,160008.68372043644,95466.19887066518
1022,0.0036761410663529574,566984.9126609429,4287234.384875261,339428.1270234538,615654.5789223356
1023,0.009319565758388774,1156592.7870318259,22951249.303982608,641746.2293587214,199072.01910831223
1024,0.009739524206488312,404150.2086904978,9527051.928744812,314681.4533043543,109401.96464191064
1025,0.009498398402020908,58249.70382389809,19962171.503342066,185168.78313622595,218718.70478518662
1026,0.005267927949917175,468278.79285214737,5624278.021519915,135983.64923025796,144359.66804524392
1027,0.008758383858903821,2890446.2491680323,4335669.373752048,8178.7924111934435,249241.13683391162
1028,0.008600944586815634,1026480.6606711121,1539720.9910066682,831099.094379766,36491.982248736655
1029,0.003871904259189301,1113154.9686950415,9712026.731266756,96733.26730605954,1741794.6784603442
1030,0.008460239267356097,1000439.3567361385,1500659.0351042077,33028.75991891076,166305.73488100845
1031,0.0013330687124394336,221884.51792877258,2704854.691781827,219747.7725735312,128419.356455811
1032,0.006366428906338478,541858.6455108923,5702202.772981454,66895.56630071539,371579.4698462722
1033,0.0030700795355893275,1390060.638098674,6233017.267131419,176270.77421320102,135719.56867832344
1034,0.0020851019719955095,106887.12205436364,6883123.411854372,176749.1754774291,537421.6086311789
1035,0.0016925788146628824,325526.249643295,1363710.5624682717,118020.60464299795,181689.67750937937
1036,0.007266598982903259,323404.741308102,3582092.6250057174,361722.4756718363,381416.946792416
1037,0.0040588746739125955,565667.1840459809,7201706.541302771,61567.9933126291,34102.90444489175
1038,0.007522900943758854,3930632.133279656,26254036.548963472,119070.777834371,561473.0725154028
1039,0.0015882070671904814,69888.858496123,9754485.149823973,154304.84430145583,399221.5542265253
1040,0.0038376130404754933,731266.5687059473,19191127.806226693,217905.567962437,71369.350651209
1041,0.005855421631378035,197676.4606755113,10772820.028562635,306469.31161114585,47096.51409909924
1042,0.008116508483550673,3529367.585225774,6718459.810380515,100441.66619550294,114067.45894291002
1043,0.0038687725263886297,120252.5251555425,1599166.0730830706,207718.19701685326,1119794.0600355675
1044,0.006633022387933083,516845.37677973876,8240019.344757638,32647.591250294216,89049.77310048215
1045,0.008973799734125685,1338971.8823677083,7323880.53722769,539564.8347478346,182711.96983393596
1046,0.006542768693640742,1219270.648703156,6918620.919728935,96596.31397275951,9144.017687125463
1047,0.0030966352727827043,549442.8230199097,5046935.810200466,261512.47556590702,151864.6448276395
1048,0.0012196070340088423,425449.7289318204,5641262.790265218,4110.1621270731375,254113.3785416382
1049,0.008830889865108368,506854.15143412596,3053477.1331663667,45929.71838379324,918078.7584686955
1050,0.0011914246976534842,306900.58827003936,5494037.316967989,133528.07037443426,218157.6851381893
1051,0.008872315054157795,229832.0428713375,1650698.181011254,421161.1572147392,512955.41576869646
1052,0.005760434206244908,659789.1918683802,12267378.495162822,149839.89302112148,237643.4894638432
1053,0.009451609286616067,312704.2059539351,1541407.0431541684,531482.2987195381,12492.015409859145
1054,0.008189049121962989,338921.5646337138,665957.7955079724,132250.99593430397,113504.55640856868
1055,0.00998140699480004,1069313.899383184,4298530.046997614,134845.1046077809,257087.97187613457
1056,0.004156406339065392,3458953.5693063154,8053829.191034153,25509.13451177851,902304.8145313149
1057,0.007904694600380142,925425.3269426674,4318122.643225551,324561.6234729631,587976.106048476
1058,0.0046173782224831796,80103.79885994509,2430045.3613160746,56728.82385169236,77769.44256379736
1059,0.00531888058273518,78592.67448855107,6126245.743438913,459743.4951201892,74580.65307891395
1060,0.006647549168965331,3024609.65743243,4536914.486148645,483429.1609268689,67383.25084280112
1061,0.00886309402767705,352812.11471835943,20258173.744989052,574031.8848169962,767238.9304398652
1062,0.009856751222793655,96584.67632080677,19195139.006442804,146889.89520753565,574516.2599531088
1063,0.007914460724780664,913905.0477588241,5234265.804538624,226078.67065761628,447341.0796175382
1064,0.004759901039506005,977232.4713005839,2979932.4405634296,301480.87706953613,149637.05939336136
1065,0.004792213020493632,1045559.2808231318,10020786.36533122,28085.795248165403,210584.1587889601
1066,0.007638240714300024,311158.196669566,466737.29500434897,183737.31742768205,187272.0709146774
1067,0.0031489943119147215,15226.013884891114,4829378.435015864,6979.975754569587,87666.95332795565
1068,0.001994267018182552,3352846.441207963,5029269.661811944,137658.23138565975,210976.253071506
1069,0.004191599418766989,288873.50951926585,18993373.0812337,33646.498671224996,9291.373066693706
1070,0.003585150924886736,1127092.9024461608,1690639.353669241,40404.370140793115,42403.53734067125
1071,0.0036667730841039112,1226320.2244500762,6035869.6636739895,90841.03821450565,653022.6442064518
1072,0.00310246975944919,941627.5581918198,10122218.590064755,113280.76326264777,417910.8311426562
1073,0.001378838706727257,375286.1984840892,4977174.796196392,195193.51113134137,164905.4933759154
1074,0.0011608654126007243,316213.591032566,669538.3564895154,15468.761258992623,218414.99486179327
1075,0.009889501507624285,910478.363220359,26941246.95006942,140111.61923173876,138610.1073841878
1076,0.004849958203622762,2010629.4174939902,5473746.052686371,40331.49049121731,405023.29335875256
1077,0.004458939824437135,2932451.960942563,7143003.931446126,170651.53196745756,460003.14525184425
1078,0.007116825544237629,111944.14515742713,2024894.650559695,202893.54014249108,432269.75898764306
1079,0.002964284990785578,168215.84686309702,4955072.122413538,162705.8836923338,384701.11166449817
1080,0.009549650655552029,2895638.259698919,4343457.389548378,268107.86287416465,68636.96557925003
1081,0.00807710512973997,1333835.6138087227,2000753.420713084,81776.96300152317,123733.3126482022
1082,0.0018046990208103358,2145528.566344447,3218292.84951667,289724.6898309448,190376.0048538218
1083,0.004758226982064356,226439.77054999207,13626811.361036438,113397.0537935306,120498.55105902751
1084,0.008912064768059485,885727.267264709,2056499.765759909,132401.2264654637,421875.9051701746
1085,0.009502588200622695,1207778.6855710812,1811668.028356622,208882.85594910715,119853.94278728786
1086,0.005206613601248828,1139783.9863491775,5272639.84536262,3705.798079062799,44630.78603430091
1087,0.00652070250289637,524504.9115039434,10981826.2331076,212259.96059326525,152768.29638386407
1088,0.002503305514828677,15514.623464414974,479612.3637073233,192773.52972805098,1172326.131213695
1089,0.00992051763523279,874491.7510906713,6449468.342356002,74168.42720220787,76809.06115927486
1090,0.0030850453124509907,291826.03237851453,952024.12297484,17939.932325354817,284147.68133683706
1091,0.00948458596721613,598299.3733477003,897449.0600215505,19067.835025806096,170204.5335711155
1092,0.006846819840931316,3160159.2595005436,4740238.889250815,513371.97843584593,22101.895734294085
1093,0.006469631153909733,509219.1109697122,13475674.37461359,233772.18187224277,200756.9037208099
1094,0.005614196599148578,1831342.2735144417,2747013.4102716623,27187.454319664743,363364.0148975911
1095,0.0030760283054598286,208920.93117129654,346518.3587260843,88236.02350994403,215982.88610694243
1096,0.0025887522880495744,1116146.6144629726,4320564.811473976,179534.52288303766,616966.1944741517
1097,0.0029843758816315786,3772563.4756856645,13933930.695619944,361056.1402030212,102298.28068070741
1098,0.0026779443592982906,107466.17642062763,2282737.2241198565,8928.55034706789,27059.20830026238
1099,0.008016260262100781,8354.746125244857,4107632.492709153,54003.307898985564,827324.7485146973
1100,0.0041511273325005715,568424.3568250688,852636.5352376032,440999.1212757141,142539.27316839076
1101,0.0015205840890705675,97199.99573860998,4471222.304063539,1841.5624547969771,257693.63122661496
1102,0.009721923671267303,1379852.552895761,6463751.358652819,44978.79217598549,471069.66865975765
1103,0.008954072964670833,2459808.232896316,6345612.942004871,638954.608814325,117607.89313090376
1104,0.009349770548756919,569198.2557212377,3030795.527100876,190073.89770623774,377808.17054849403
1105,0.009954170403817918,299365.58249531925,2843363.3230165644,60673.250168052895,43653.03262947788
1106,0.002565057242975386,569874.0325333455,854811.0488000183,13868.106610527755,103294.2450892259
1107,0.004566178170123929,1285355.7519560594,3427247.2410696773,5719.269242322879,46894.62901053671
1108,0.007824146281336822,9095.39960722861,785993.9564861904,56139.988771328,500168.6682930654
1109,0.007264185562484131,890267.272289478,10912381.383295272,426544.5319299957,75559.0787297767
1110,0.0023850631570586957,950084.5778521458,25421212.90664693,107541.29097053636,379120.6169587655
1111,0.00834249812491556,1015250.2413531679,26317821.53401428,254831.39786187295,860985.8404126504
1112,0.003019965146529946,277101.0230264016,15022554.759891205,500903.6256809872,225088.14057282012
1113,0.003014358533403608,1251947.8326323365,6887048.015664622,104863.39874719395,232977.67588471083
1114,0.005832769806040723,95840.955605836,9051469.750065729,42459.855474351294,185430.59654613884
1115,0.006336459413575329,222231.88758939842,2518204.6022812547,145596.56368142218,118308.65680620594
1116,0.006220775870540301,2099399.761780521,7472524.956402956,477375.3515726689,193681.64200226977
1117,0.0018233815365797938,1342174.7086453293,4561215.217142255,326310.54457378964,277000.29312051035
1118,0.008897147763673424,13840.898858926483,4933601.338168344,13619.335358557533,1280428.8428036426
1119,0.003390400383298355,285519.4264836808,10634210.059303,235903.3935969253,833049.196686811
1120,0.0021656342915452377,241315.77425847264,2483790.0414837445,169678.53571057008,594483.1805926876
1121,0.008998732718820797,315815.9142692778,2870877.783667492,476029.72402596305,659820.5301115031
1122,0.00960086348406778,284433.71445712243,19391268.124702595,26131.42929755501,189248.5019290962
1123,0.008759148555389056,64566.5703233147,434000.56159369997,152729.42880136092,321396.3258307352
1124,0.008285644672523903,614226.0553421355,4986155.886179778,423159.195311027,676329.1762044195
1125,0.006897177825751197,1319508.8966992705,18296700.953239277,105534.61188130661,149743.6137514314
1126,0.005957716335482254,933263.2656949174,7069048.21941825,131554.04508885468,979181.400956601
1127,0.0017828808392026914,1117402.734303147,5929163.417969757,14613.233578478827,161246.40934914135
1128,0.004676078917636288,84631.49682819496,2155057.7718778336,65185.82157445373,275700.3194981829
1129,0.004354196653110826,3025999.956634014,4538999.93495102,78462.39299192741,371160.35403788596
1130,0.003337784053842936,1823199.5731582893,14331526.444150902,580530.183309403,902292.9567696331
1131,0.0075107810231972655,1635218.9994881975,6144038.668240825,66443.12273323887,84158.82376743662
1132,0.005462881615708938,1731514.0536547308,5423062.2750589745,123559.24078002991,411281.04219600506
1133,0.0017294159431688314,2698751.193196384,4048126.7897945754,222524.6512316325,220700.92741567994
1134,0.0029816488175483024,785819.5678500353,1178729.351775053,35391.20478681661,93820.85276609151
1135,0.007149328872936364,223496.13579934704,24866471.96835596,133278.6118987947,449646.60288911423
1136,0.0016851777354127018,959155.4567975783,3548899.177869511,268294.0594321889,241037.49923944112
1137,0.008660862226438918,1358218.1862348355,6932668.67033092,403263.62380499893,324503.38480836165
1138,0.005456318743125769,1339095.5323734006,2008643.298560101,196838.59394708948,116981.36539808908
1139,0.0053252791959398325,736992.5411967152,8619105.696708418,221159.71887420566,196913.81421029716
1140,0.006331670061935659,70914.77358703707,20224623.35172618,26999.859055518755,288193.6965376818
1141,0.008422128693326343,463803.59075629443,6429244.78193937,582928.1668771439,155713.19780571983
1142,0.004130282871119738,2535357.4587032665,3803036.1880548997,28445.032544033544,66333.38776837918
1143,0.0071021453730315725,878149.7113730818,6537058.995412535,298040.46394487104,978225.8589387396
1144,0.00609158767596212,772909.1380348862,10904393.11692867,61526.981729453226,214904.80844489095
1145,0.003403254431524792,313141.44858586387,3911830.8422016036,542390.9940638335,397187.8965536922
1146,0.008907669877196423,459576.4535531472,15891842.617327973,254564.23680009466,158822.76702710136
1147,0.008176834194462353,2257096.4600590058,7845496.473210689,280333.3530628308,131612.78050999172
1148,0.0069260665119258305,1098001.6177460651,17213267.562220376,49451.17955490316,156851.39446675248
1149,0.008655235561848178,1548281.7930749604,7326385.040552475,117052.36259366998,157881.61426347712
1150,0.008805647808638222,605769.1464212985,1055576.938806925,192369.15410136152,235697.26157941777
1151,0.007375266790435314,994920.6573550218,2779627.3925587097,293912.25463746366,235230.1736681278
1152,0.00853311995527305,285529.2031963382,1690423.1809726655,21953.905530302316,206241.28578950098
1153,0.007277243155023554,1222343.2806039841,17962432.269444764,655965.8438095513,43433.446564663645
1154,0.007121266945842705,557919.5613223623,10715885.201800857,441856.60480917833,205598.63431661457
1155,0.0065675024039366595,584374.4199039752,8461815.400195109,63037.6760232196,55575.15676022991
1156,0.007774449756018772,1047887.7810532036,2685422.656975295,346050.38077131007,40449.083187293705
1157,0.0024274459476376635,2753266.5471097385,4129899.820664608,146096.68607060294,809336.6370128965
1158,0.008927836832790356,66146.58309229909,10593281.144619148,123907.41675958605,278622.89192835294
1159,0.008846591749707089,1741503.1652071518,4820657.915050102,75502.13177371172,323193.2867840461
1160,0.0012632255473110324,345852.4481461356,1919336.5942750066,173961.87792612822,154145.86549629364
1161,0.008432350755082866,586842.1292278963,7190503.307913279,261784.54582317406,719005.7446650739
1162,0.002159828807261007,22156.991989469392,308773.6323594547,105843.03766848105,304775.7203561043
1163,0.004016069688332277,358170.4585696388,2960833.519075543,198428.84154192486,439821.9614632354
1164,0.007691574306624471,698423.5614676293,4741194.903176227,240337.03203293105,137926.87912312467
1165,0.002446839064434774,57815.652847954996,1200898.872908301,248350.0383789095,965751.8668396969
1166,0.00836170321707156,675495.3535639746,31326986.604229007,10673.003180308291,515209.3321768802
1167,0.008489207601619678,2618812.4511245782,3928218.676686867,392862.6177924903,577138.7179530357
1168,0.005567209603847527,111371.00709082458,1047510.3474996404,122591.35144186058,56693.032385973944
1169,0.0010574728454515023,1445792.711738801,2168689.067608202,60875.0819421831,94809.32368036672
1170,0.0035833431985742153,527075.360797325,10992016.868987188,55352.2530882859,100904.84511380021
1171,0.00655234226538168,1064714.509120123,4156987.7438973016,131947.94048335942,94787.10972919052
1172,0.009830675602246812,301424.8709145652,6250244.165006456,435775.5538501992,580152.1250815075
1173,0.006686321743150016,173749.12039518327,260623.6805927749,95074.83108634797,9721.255671841926
1174,0.0033382322295774382,174904.27012821892,262785.25261450536,277039.5899065955,23745.42791357338
1175,0.006706051327896503,73099.80660067168,4427068.123454553,20366.400966592784,96026.40388380026
1176,0.0058598684174427,205360.9836776891,12722902.361666847,129274.36214563843,66895.4346691477
1177,0.008018608556360293,1091297.263786332,16236768.878674176,957966.2649197534,79134.83043478659
1178,0.0019628257494426257,2134452.152258195,3201678.2283872925,294316.254880101,479761.91394046857
1179,0.007849251122518254,1682684.5626614075,5797324.741447877,47278.30601855874,248433.5443183591
1180,0.005871399208084993,1155609.111636457,18333680.42729658,139206.85833060317,1736.2127678183026
1181,0.009666928034730952,117019.17381063149,3682338.588772862,53216.67289950548,168279.4479234907
1182,0.004076849494348176,341346.52148442966,13270546.236763183,105377.76555495104,157216.28480015954
1183,0.006693597038205534,370783.82971596357,1076392.4536639221,302901.9463300267,36292.96729468543
1184,0.00938825294959016,287624.6692962019,20545916.794284552,295003.0967591229,338234.84343399265
1185,0.0019225875519161134,723618.0576173267,10440029.24762942,51780.15212014533,363296.39435163874
1186,0.009435056385128062,766909.582939844,21269262.237321004,510782.7223873424,382848.2528911167
1187,0.007190971500707321,441433.23791725776,8466889.664389474,179576.33599380072,391105.8392449906
1188,0.001610533531946547,436629.44878483214,3387149.5553648286,95582.7394092789,15.848498306499637
1189,0.0037086721025213465,1763496.2509770875,20876604.819089092,139405.1708923013,923218.1122010954
1190,0.007373548797807535,1557286.0162690782,2417742.6771596135,185809.98376059052,504939.4917465564
1191,0.0016061554132189453,367874.32595670375,3027940.540211418,164146.35835073297,702964.9335478293
1192,0.00623953414158646,2450951.048502833,9050033.762326252,133264.06620946387,4730.082854998512
1193,0.004112947512576611,3053679.593846005,10871374.701575676,140612.3552624416,814789.0093633907
1194,0.006588239659907295,395627.4697877902,19880808.615043536,38816.953071190546,497885.64565497456
1195,0.0014116783043126157,437613.8071241865,1718734.898562053,335043.8723957759,544605.1254206502
1196,0.008843831255371387,704479.4557708601,11996083.91243048,156072.58256909144,29378.919308653647
1197,0.009761400722596573,2832267.604481353,10061228.425525937,28100.811727146713,402715.4307556637
1198,0.009719900697571223,2090053.110892787,3135079.6663391804,290621.15267649,965038.5695567998
1199,0.0077468664856863234,108217.88581405427,3673158.182552136,538959.6150713019,340471.49935095455
1200,0.002170776161175688,498783.00023404765,2492642.8110198644,588654.1494634703,253582.95464182796
1201,0.007824368763361204,806027.4314681736,2723328.7478293926,92095.50378274459,873581.0462524898
1202,0.0012212822481292135,699431.8327840682,30535665.56008979,29124.698467635222,175523.14741659054
1203,0.0011991119637609754,215501.66000817745,7720471.498798507,146128.12194485145,274357.8616030059
1204,0.003912491972345871,1957696.7369558532,9485253.677289577,23893.968106004162,194072.82042632648
1205,0.0053977887136419924,1129919.6381880566,28168299.54170598,543581.985305265,810231.0257909569
1206,0.007933666760270141,1819593.5162994408,3551495.257746556,40565.178822747024,23740.47215352612
1207,0.007149658389458548,1957325.0068054283,12140110.079146532,58275.34049355456,208616.72802608702
1208,0.005013124357390736,1379739.3071697513,4275748.0408433415,104389.62565387561,348420.04665867146
1209,0.003462639996534993,578409.8472380772,15274800.803125558,96630.57045895765,470930.3897078588
1210,0.009974120501419402,943011.4594270497,1494398.550369223,316620.44462130935,262414.132882402
1211,0.0048356317201237575,174788.4890733034,22128709.814687908,121877.71850004469,718797.6809980032
1212,0.00506248321896708,1119770.8122495569,1851658.988126333,37451.12425978771,854149.443536559
1213,0.002472614390725023,197540.68939390214,2961392.8746875157,62179.19387577719,19944.27332878842
1214,0.008153285938749366,1184005.4537024763,10585314.06676194,142308.42098350782,154435.3045267299
1215,0.007243140032033399,260843.03111006462,3753534.882742777,31905.603096061448,7121.569530787146
1216,0.0029869265150988438,125054.62234616283,7027746.083036662,189172.57979869907,119882.18543012354
1217,0.0017414294105425844,180664.31894304848,4410142.453600214,166825.73426993884,230923.09169427893
1218,0.007124493718672418,1994.122159710626,10171729.407879658,250844.42798125104,725045.2224488974
1219,0.006890600928530218,1268474.411846264,1943999.2831425392,555173.5878137877,562322.6000616874
1220,0.003459335742983884,1318265.8709838013,1977398.806475702,486663.07926956634,40917.69349070205
1221,0.009557772060253693,723468.9746270512,2674305.662040552,584034.5096821286,29293.89560040462
1222,0.0023595210260281023,175977.08684075493,4822807.903703671,56132.18159602987,266943.8206164817
1223,0.004891013209383418,87252.5015240209,1379602.0473336761,28212.578175413884,227861.72782345413
1224,0.009492543281508392,19314.292317149666,3286430.4896951686,71986.53477278414,92928.2641884386
1225,0.004777545852335101,181219.9761150679,3830979.9099184214,450921.2854406742,689139.2520149652
1226,0.006746733528976771,2215082.907149635,3322624.360724452,715492.4805594347,786698.3353684973
1227,0.004578349581665149,276461.0531618355,6565546.012166714,392260.5331686485,154556.25607604178
1228,0.0034679368211380304,437375.87460109376,16178475.487791937,23310.745566689628,663008.7666096219
1229,0.009855798831638455,111317.65141096672,1234286.4033685217,589114.3166913338,145327.60650933516
1230,0.004684006056835388,251493.26466168303,6831192.943232117,110106.74061417852,400471.5096889964
1231,0.009046892833112212,732355.0010191645,8196349.17916479,1870.7804843896586,193845.99866553023
1232,0.0030695914530197758,935862.7276617398,4076855.476019509,116820.4388509682,39231.92801489316
1233,0.00291794233622575,281504.27992378693,9057286.035070734,9432.823012673467,789052.7116753682
1234,0.0012802067459606022,59465.712787681536,3966550.617162388,156998.95770911014,181593.96895070665
1235,0.006865001428382966,495990.9850233758,5268487.748880465,82665.39457854503,397827.48814392945
1236,0.0043167370935138505,266838.64178505586,400257.9626775838,128276.07442531204,137267.8448709955
1237,0.008779224248556735,247889.62947202296,8825603.912272584,189954.17830223354,5718.419466628858
1238,0.005258889160224015,3215451.761506007,8120749.014013521,406208.1509554001,31784.99303738471
1239,0.009713740851232496,957895.5481509968,1436843.3222264952,216883.64640355817,205684.3742808126
1240,0.0026697296413280905,813911.1519309452,3444462.7703257594,113849.50891478587,351320.4033301683
1241,0.0088176085116005,537469.2735779751,28985626.650528923,342324.9756823544,122271.09370961385
1242,0.007989371675125676,560268.584463472,4094984.384671394,472005.0006214094,356713.887496797
1243,0.007938296601796468,778498.1270198163,5227841.847876808,25512.128657130103,359830.5240479331
1244,0.00860304905305199,1192142.4169238051,18053774.168643624,151828.7565921663,365153.7956397879
1245,0.007849215918486991,1211152.168335046,9474256.24621166,66958.07906977482,203490.489330831
1246,0.006635982894682739,188372.5162262277,6543312.2875709925,9640.918684049504,739129.6525099272
1247,0.0021812038991414883,693372.7101430839,11988908.435225837,220853.66787005708,201531.1014153034
1248,0.0012927356154212673,530957.0666740723,14983478.714745011,397220.51881805813,179495.78610925179
1249,0.009287630630341184,2044282.6532666185,4578298.881694863,35562.98247218544,66710.96233279299
1250,0.006549852830686643,998094.56772371,4834225.853173772,334703.20937867067,110301.3056588898
1251,0.008168835618785588,760364.6285072289,3658824.835228534,384003.67744073755,12977.015729412606
1252,0.005333701163612951,122613.65679360686,25517867.129516155,491474.8949046918,301155.9184144881
1253,0.0020557737006615504,930485.7291327358,8959284.885659864,61654.546264065415,85719.4903088569
1254,0.002126672129822954,124661.02880534774,651683.1961101415,468583.6605434136,108788.61309608264
1255,0.007170087585060743,411291.9143687304,14906097.571744427,77327.51908000078,441967.0962586605
1256,0.004872753054095165,154132.97226742527,4912528.926621331,160743.36513231194,118901.59676955423
1257,0.0028047225403030306,1177894.6383162886,1766841.957474433,10365.523387175346,83199.10784228257
1258,0.0054243509206729325,230989.39187944643,5984096.787524973,8974.597822865851,55558.494025152744
1259,0.0015778804336762067,497349.1296616848,4048874.358444324,254859.89350654723,447307.72532491287
1260,0.00623774261722959,2260242.12088713,15762617.118297134,117570.12546153877,41677.34694749549
1261,0.0034209406399158793,228553.63873015356,1711119.8533165664,59221.459806358755,181405.62490486135
1262,0.008178031905734694,708880.429494969,13135302.903931081,42246.33011582492,212131.30878193502
1263,0.0037932576303121644,543472.2066342405,6118059.946765678,221704.33953240383,348839.5777307365
1264,0.005096981341736211,18290.293316565152,421185.44205572933,80.32493314596991,300949.8482494466
1265,0.0011045848591729058,1573868.6344559244,26775307.67033973,327867.25873797433,499359.4302143296
1266,0.00165202199015103,71545.311529372,5390260.609883212,16513.259177227512,13735.108127021766
1267,0.0045324420076601635,642939.0145675242,2577945.5861631557,42512.35103191076,105480.94451357485
1268,0.0053194495124541125,822523.3209326528,4753197.991330698,97629.08672005708,98607.10812014868
1269,0.006400184933073734,990008.4710640919,14631953.985354215,132662.82482322637,47353.16434944256
1270,0.0036249632083837293,1166778.5960571894,2727780.403178488,87699.47796670988,102400.07678112506
1271,0.0072548369751388835,292054.7969219945,1605230.2155752967,77342.06621256903,111217.0844368377
1272,0.008741101574702842,10028.898364548042,1036463.2835813641,664381.2119546892,221370.859274819
1273,0.008018658900040148,1285340.7259893985,2652162.0586327263,205209.78130581343,326929.49357129313
1274,0.0013565694281352143,767130.9128726943,11357597.50482039,4742.374584870003,143943.72003470472
1275,0.005324562525320461,1808606.8113128853,4784637.028954119,112485.51541792453,381322.6297276377
1276,0.001944371605763574,1722541.455331446,2583812.182997169,415902.2284107295,122916.64931916822
1277,0.0031784051427627474,1853589.136467921,2780383.704701882,71751.47539982146,102866.98029002963
1278,0.00987996333940432,663772.2009982694,3034197.9963722285,19866.045727093024,233734.45818727554
1279,0.0022824598861136192,405907.7998369884,21091132.939183548,284081.75668183883,7200.6361045359545
1280,0.0054899933810622055,1568095.4258319293,3150839.3981730603,186287.89534744062,24945.72652894033
1281,0.006563401608863073,600192.7060322706,33249315.88306737,168939.4193803111,162369.75060376676
1282,0.0073221847348969365,202657.57471542901,4980269.740451811,11013.039733940364,858952.141026252
1283,0.006036838151382227,1930842.3771734564,2896263.5657601845,30280.660417905427,383513.85539168486
1284,0.001087937626772653,2141826.664834698,16632701.019013261,194863.11395008973,27676.22426582085
1285,0.003938151774195927,627939.6760045075,4626333.408475861,46594.29789988924,561860.9489147272
1286,0.005659404790462404,78718.28968795785,9275562.745792894,140264.1304109855,395367.36212579295
1287,0.0017907984923035002,490738.87003514956,30879757.875842415,157439.5726257362,283211.54362537985
1288,0.004155642380882627,1627284.5172494384,2440926.7758741574,66677.41340684849,514928.1938834145
1289,0.001298827979122299,2320484.623499767,3480726.9352496504,592944.2471721089,155309.68115916007
1290,0.001707206474395187,227493.92862008512,9559486.704074046,369620.39071453596,75116.29126601365
1291,0.0045723094858143645,69321.79560363473,2482815.087225161,256295.724260711,215246.34083374598
1292,0.0021944417863875433,2098424.202804143,3147636.304206215,16240.680592659795,238781.13795178416
1293,0.006107867634354024,493321.2874446259,739981.9311669389,22438.989970817605,231869.12113907977
1294,0.007205184722235392,780364.3189371355,1170546.4784057033,135762.61957560346,249773.6693608936
1295,0.008205280291981747,3444078.120529211,11170284.583644213,35040.59463363285,891048.1210530675
1296,0.002801352198203291,68883.65735912733,1082782.4190502826,765770.5482353235,697589.1913829873
1297,0.0025073432403316283,1045027.9419847496,4729400.771540287,34518.66216607912,625558.3049599831
1298,0.0019411105630096023,76994.89809012497,6983568.851730797,133678.36197372197,484964.15340794245
1299,0.006727872245892731,470754.1963972017,4194236.3458054634,90549.41494098298,861672.9035730173
1300,0.007358281538382111,1628694.8691221478,2443042.303683222,203989.66269956934,31106.78777195483
1301,0.0012842753034307784,568229.18427952,11476287.539426496,27631.020850821154,92415.74894406789
1302,0.009425910216193208,5871853.459960933,8807780.189941399,112534.84184311303,204992.29179544354
1303,0.0014677415528632518,818844.8455577072,10762665.627182078,64235.371113703906,562283.8344323477
1304,0.005871667017709635,387372.99089464743,16783321.782477792,437408.067054659,211059.7029644038
1305,0.007381544675058248,248604.09500367,4253352.666923204,8286.459504845343,413539.216651091
1306,0.00883872211371477,431584.05890038173,5751638.724187624,490048.86361075944,44884.26239504888
1307,0.007426782389191851,466064.6352937562,4861065.460081653,357945.27373925835,87271.70399941981
1308,0.008215552747628127,71188.50626264504,3697498.620920039,70642.10936277699,394779.9543004873
1309,0.004055051732885255,461359.8139707214,16380986.141349774,311455.12109272653,54001.515788400044
1310,0.008333426023718612,624066.2164664813,16827668.427628182,6342.2167775631315,129861.34447427641
1311,0.0017210336174620765,1282791.477852921,3068974.563497795,681436.352239397,92310.85024919991
1312,0.00905334990454475,1069236.468375308,7160198.552761899,149560.779758906,129171.04818217314
1313,0.005928331385383627,1233627.0274066667,19620227.751791112,72274.62866144149,369633.55501997337
1314,0.008355679929662444,8398.853712116788,24537823.13433772,90066.3080059116,137587.23362262902
1315,0.005070864560664702,245475.30863034297,5334208.004534285,13742.586447683605,243081.87244754267
1316,0.006792199256768726,1083775.761471237,4522396.837468105,908429.9516024477,31585.44790816991
1317,0.00573762394842502,661627.9094100245,2450191.9439114444,8016.941849431162,490453.937721471
1318,0.007584305695797987,5327.642385473203,23932972.807070564,212788.3379827491,138557.6071606841
1319,0.0017346698382753063,1632167.495491405,2448251.2432371075,116943.21078572252,313692.82596089056
1320,0.0015431687559150742,1481966.7289838775,6503211.590195244,594857.6427064931,387720.57574404916
