EVENTID,RATE,PERSPVALUE,EXPVALUE,STDDEVC,STDDEVI
5295,0.031642552153617776,31612.5078125,766000.0,23923.217198562146,36326.955317017244
5296,0.03937516125073903,21098.875,30000.0,14515.341156162329,25141.30837166872
5297,0.014073710944777091,55271.8046875,137000.0,41827.72832634054,63514.61867823673
5298,0.013917330155934557,91196.3984375,250000.0,56466.145800677026,112057.51242080663
5299,0.00838631824253737,24934.2265625,499200.0,13723.150832249863,31443.688731040613
5300,0.03563413721468047,54316.84765625,250000.0,37368.22812864501,64723.66970763762
5301,0.039579447023987836,31601.8671875,137500.0,23915.164753482077,36314.72783063076
5302,0.03542422125039758,18942.04296875,250000.0,16940.96394485108,19806.18155806308
5303,0.002609193777890742,1.0,1.0,13179.92292774321,32581.64149225554
5304,0.0390852066153029,104437.0,106600.0,79034.19271211086,120011.93498932665
5305,0.013506841448974205,11816.4140625,40000.0,8535.774794989999,13837.746539338978
5306,0.013665863152919957,212190.6875,222800.0,153279.3208256026,248488.32616245194
5307,0.010892665089709506,250000.0,250000.0,237506.71284397738,385033.31831757585
5308,0.07310799317332736,64606.90234375,250000.0,64448.80503891665,61226.263953285816
5309,0.006524995759018933,27797.76171875,250000.0,15299.166224753333,35054.79364732196
5310,0.012451302400605208,12820.408203125,100000.0,7056.019767105932,16167.372343933805
5311,0.009095282032185448,23107.349609375,200000.0,17486.817144244502,26553.40290410443
5312,0.034305662495236214,53010.60546875,133000.0,43763.49108321449,58351.32144428597
5313,0.012791033203735184,17902.625,73300.0,9853.139922041933,22576.37976287422
5314,0.014263674090783858,50240.19140625,250000.0,25922.715713963906,64082.66835310336
5315,0.011339534031471631,8447.85546875,100000.0,4649.480284303609,10653.297672513043
5316,0.007520474429496779,9952.298828125,250000.0,5477.486843381324,12550.49903895982
5317,0.019596570934484463,62290.8515625,488000.0,53567.60498708786,66905.91718467195
5318,0.014201302208263503,78433.2578125,250000.0,40469.6516450879,100043.65643452978
5319,0.013923351272039494,113000.0,113000.0,119277.79407865724,193366.84974405542
5320,0.010148914270329013,28551.078125,134800.0,20624.32576754208,33435.065869300444
5321,0.012151281735441763,56157.203125,250000.0,30907.4663643547,70817.90207697848
5322,0.012137868789953753,8536.78125,88000.0,4698.42272516539,10765.43889248555
5323,0.013643954050179305,84734.625,250000.0,64124.138778770415,97371.29855171032
5324,0.04019605333122093,64512.33203125,250000.0,42163.27092333368,78111.7463107401
5325,0.012977782755039033,19804.0625,250000.0,10899.64174736183,24974.21667759316
5326,0.038947244439243044,11833.9296875,250000.0,8141.359510026006,14101.248314049102
5327,0.011390444612918436,7267.43115234375,175800.0,3999.8053926644507,9164.705488488706
5328,0.007677270176999868,11701.3798828125,200000.0,6440.135637445247,14756.204522187762
5329,0.028005028002822917,21592.01171875,250000.0,19310.984175656977,22577.042244647037
5330,0.03913806566668476,27171.98828125,250000.0,18693.445967786844,32377.998184750373
5331,0.04023173364176871,68424.2734375,250000.0,44719.9951984386,82848.3379837781
5332,0.008380827697872356,46887.546875,250000.0,33869.965854079266,54908.19685869698
5333,0.0025834150676601105,1.0,1.0,4800.4939968721765,10999.313556923926
5334,0.013567806951420089,42380.3828125,139200.0,26240.694983356992,52074.866494480455
5335,0.013452529934712212,69418.3359375,138000.0,38206.049512152524,87541.05694733479
5336,0.03798947753440711,11162.98046875,250000.0,8447.74504829435,12827.741952591017
5337,0.01923772540752646,2828.978515625,250000.0,2530.1190116096595,2958.0369021845845
5338,0.03777835850193208,16947.92578125,250000.0,11659.622828428659,20195.059135928375
5339,0.07131850000899233,103684.6640625,250000.0,82031.43590635339,116720.51982425225
5340,0.012016901545898608,22598.818359375,250000.0,12437.802800859205,28498.58640693553
5341,0.03916780640822892,25354.095703125,250000.0,17442.794880620353,30211.80695923676
5342,0.008383220537496636,4177.2568359375,250000.0,3161.198825889932,4800.220954530018
5343,0.039478024260726045,84385.9296875,250000.0,63860.258616319035,96970.60148864998
5344,0.008985138493291368,9343.1162109375,79200.0,4820.8205151967295,11917.387270453908
5345,0.013502078572227445,31795.640625,250000.0,17499.494961721302,40096.38014279311
5346,0.008270666596572017,20732.185546875,250000.0,15689.377786176912,23824.02504895985
5347,0.012481421721331957,43399.59765625,250000.0,23886.01159144843,54729.728084202514
5348,0.03683317449374056,127743.9296875,160000.0,87883.67721230992,152218.99408770393
5349,0.013320250605946594,78600.0,78600.0,93652.47826753519,151824.44337774054
5350,0.038802762534247644,60467.421875,250000.0,41599.62355098164,72052.66156603904
5351,0.00777142669475806,18945.583984375,115000.0,14337.341513683605,21770.98340116664
5352,0.0091217376059652,96529.3125,214500.0,69729.4854646359,113041.7530163158
5353,0.014223928334978446,75570.9453125,250000.0,38992.768075476444,96392.70253634015
5354,0.0133471779562921,59300.0,59300.0,65208.10688640518,105711.93325459059
5355,0.038021311303896,53410.52734375,84000.0,36744.70917170076,63643.70319472782
5356,0.011561814447556055,9753.50390625,117000.0,5368.075280494555,12299.8056545438
5357,0.040273909966464114,73276.75,250000.0,47891.42424947194,88723.73275396258
5358,0.006602121031191126,4944.7919921875,98800.0,3742.0420275558417,5682.220430519348
5359,0.005568912525650122,268387.21875,500000.0,147713.35598167457,338453.8174709908
5360,0.013374240091669518,23814.517578125,35100.0,18021.976613800496,27366.03249220213
5361,0.030835229209651347,8600.814453125,138000.0,5917.081171766794,10248.685222009273
5362,0.011790186749430104,50318.15625,170900.0,27693.806587046245,63454.48248330303
5363,0.03725974742102643,15496.697265625,250000.0,13859.592129230077,16203.658713037064
5364,0.013846257617084357,48575.76953125,250000.0,25063.91454529717,61959.65504384262
5365,0.03903283563447755,62831.453125,250000.0,47548.600349140725,72201.65523447077
5366,0.013422999580233486,21404.599609375,102000.0,11780.535811170485,26992.598540913372
5367,0.007784995945728625,8751.04296875,241900.0,6622.476865709951,10056.10655088167
5368,0.06536806941670392,104434.703125,307500.0,104179.14459338544,98970.02436973913
5369,0.012527099736239502,25000.0,25000.0,18641.443952527898,32287.928052225907
5370,0.00801912629731481,117610.0625,250000.0,84957.50079633758,137728.6058818503
5371,0.007920489298628288,101000.0,101000.0,94387.99350291754,153016.82176722394
5372,0.03891708013723909,56763.2734375,196900.0,39051.289658137684,67638.81778898352
5373,0.013892587790173331,57895.80078125,250000.0,35847.38853915898,71139.42574830608
5374,0.031365706218202304,95044.5390625,250000.0,81734.44730598103,102086.29196521018
5375,0.0065026036441202745,20900.53125,48300.0,15816.775803575314,24017.47654200513
5376,0.011254706736231686,4239.24072265625,62400.0,2333.1680132690144,5345.959514927495
5377,0.011915778120353031,78716.9609375,250000.0,43323.7712545002,99267.23058234954
5378,0.01334531932580886,30045.2265625,232100.0,18603.126579118085,36918.05165990926
5379,0.0330791593950328,4821.1337890625,250000.0,4809.336160161545,4568.861827683663
5380,0.014197517934602978,73356.609375,250000.0,37850.22463771626,93568.25956482076
5381,0.012116185774587045,10847.427734375,250000.0,5970.142549544282,13679.315071481658
5382,0.012799882031472776,80050.34375,250000.0,57825.64007129681,93743.86860010713
5383,0.005848446990500608,4174.6435546875,65000.0,2154.014446326994,5324.866226010818
5384,0.03700100369310267,6732.17431640625,115600.0,5094.669152641063,7736.159276859365
5385,0.009384629616831834,4874.5966796875,151000.0,3688.920721355818,5601.556726273674
5386,0.012826406793672933,12100.763671875,138000.0,9989.919156203041,13319.89220827072
5387,0.007354737524206893,13191.33203125,75000.0,9982.729089185377,15158.586345423528
5388,0.03946727580621557,16372.81640625,250000.0,12390.362870357945,18814.53295421216
5389,0.007601715868345711,62426.5,98900.0,45094.77599727122,73105.26524958973
5390,0.03816105141513287,1513.678466796875,250000.0,1197.5659009419876,1703.9871719583255
5391,0.012349686545387184,28404.177734375,54300.0,15632.921852931899,35819.52386219487
5392,0.035021425515381566,8122.65087890625,25000.0,5588.120153312724,9678.908024337221
5393,0.013593709030564567,101299.8046875,236000.0,73175.52643428893,118628.29233436636
5394,0.009918823490814181,24586.97265625,250000.0,13532.03129940164,31005.778868009824
5395,0.012125228149786301,8714.1748046875,164000.0,4796.055531282053,10989.143754655828
5396,0.036720763343597244,28759.095703125,65000.0,19785.324358458995,34269.18703308108
5397,0.011860372816196053,10223.134765625,174400.0,5626.547910577052,12892.040850757481
5398,0.026827508706086498,34286.30078125,250000.0,30664.22065960533,35850.44650928751
5399,0.036968060229087246,38053.7109375,250000.0,26179.717947795714,45344.60161340499
5400,0.014260673583329952,59979.81640625,250000.0,30948.12511167187,76505.8128772094
5401,0.010366389385055632,62812.10546875,100000.0,34570.15180632165,79210.16871929166
5402,0.01020166385504508,6000.0,6000.0,14979.685318396014,37030.77319848588
5403,0.006460922341374986,125800.0,125800.0,105530.53858368205,171080.52639088352
5404,0.03940907722594273,70601.4765625,103000.0,63142.981507949225,73822.32557339025
5405,0.03935498982666552,20056.03515625,193000.0,17937.271550868965,20970.994221422003
5406,0.0381289323039491,31638.384765625,62000.0,26119.418130282826,34825.89084037709
5407,0.012702290476549995,22015.337890625,56400.0,15145.837877640823,26233.360727275074
5408,0.01093652426051211,23527.373046875,97600.0,12948.855189053975,29669.554533430775
5409,0.03958795379834775,71224.265625,250000.0,53899.98118659883,81846.10756580552
5410,0.02154827281624686,4486.04443359375,250000.0,4012.1288463916285,4690.69839382586
5411,0.013393850633929475,29055.255859375,37000.0,25985.794812848384,30380.76060307519
5412,0.0037979112221226126,4720.76611328125,250000.0,3572.5072411681,5424.785046362166
5413,0.015468765971134231,8065.40673828125,250000.0,7213.359455429337,8433.351696095613
5414,0.03499352290139208,18755.404296875,164500.0,14193.420316485257,21552.44177039842
5415,0.03032861354630273,50582.109375,250000.0,43498.56177026274,54329.68623769998
5416,0.008596693350882369,6562.18408203125,250000.0,4740.29813031418,7684.720558313058
5417,0.011334262890006877,16398.068359375,250000.0,9025.071015905796,20679.035541370155
5418,0.004744189471794191,44417.3125,235200.0,32085.552731424876,52015.40070300942
5419,0.0130955840466707,86154.5703125,177000.0,47417.238321892044,108646.54192791556
5420,0.012505858525884511,59027.7265625,250000.0,42639.617902078666,69125.09282807488
5421,0.03978168169891293,48459.8671875,241000.0,36672.69724427332,55686.80094695992
5422,0.025762609386006063,5262.7099609375,250000.0,4706.745721543162,5502.795508684968
5423,0.013354274601131552,59147.69921875,250000.0,30518.772900056247,75444.42580313775
5424,0.03656679012633483,18976.234375,224800.0,13055.033304497032,22611.980977892672
5425,0.009777710775359548,10846.7861328125,250000.0,5969.7894287047675,13678.505969993386
5426,0.011706731900537014,63695.59375,250000.0,48202.551120290926,73194.66717955859
5427,0.0058661775284978845,62564.8984375,125000.0,45194.750311663905,73267.33831925673
5428,0.012428154378395024,92824.8671875,250000.0,70246.54520689957,106668.05754951913
5429,0.014078188895425989,109303.4140625,250000.0,67677.48091713007,134306.49552832198
5430,0.013821483058962435,69242.203125,250000.0,42872.749409022894,85081.30989450515
5431,0.03766560171219503,9297.251953125,237000.0,6396.207566252036,11078.556480505002
5432,0.009988428893758845,17940.44921875,94800.0,13576.691411056676,20615.95052826049
5433,0.03926739966011974,150820.15625,250000.0,114135.30926714832,173312.32022133042
5434,0.013405151889707215,24424.361328125,30000.0,16803.167808668113,29103.940372718967
5435,0.014496041895815045,98206.734375,250000.0,50672.28418407638,125265.23910120958
5436,0.0124457949158529,12468.7958984375,250000.0,6862.501484932363,15723.966255724705
5437,0.013383325031763635,26780.7421875,250000.0,14739.425083727603,33772.26557315628
5438,0.012449948178208296,20840.71875,242000.0,15054.624937380444,24405.76153093395
5439,0.014426739562953143,83928.3671875,192500.0,43304.994309159476,107052.8110930916
5440,0.007791015109905466,3104.15478515625,207800.0,2349.1135086057634,3567.0846756702995
5441,0.010863225398266643,19244.650390625,250000.0,14563.664291868357,22114.650282677663
5442,0.01207422669343784,48386.1171875,125000.0,26630.46245635797,61018.05499897001
5443,0.013949695168201059,106227.015625,250000.0,76734.7756876968,124398.35893311234
5444,0.00760705870764223,10576.8125,250000.0,5821.202951617551,13338.051580743891
5445,0.006411621572348176,155847.5625,250000.0,112578.96759642503,182507.06663139074
5446,0.03504195117050592,25742.609375,250000.0,16824.57569237935,31169.237098768048
5447,0.03409700069311636,32214.5859375,214000.0,28811.366322304795,33684.21975119487
5448,0.03830958972500691,44503.46875,250000.0,39802.0245629455,46533.7230772977
5449,0.014360584484794096,106223.0703125,250000.0,54808.51837743563,135490.28369023098
5450,0.00522740435472259,5172.361328125,250000.0,2846.7333641504683,6522.685562287904
5451,0.01372084210161558,47043.14453125,152200.0,29127.740826786798,57804.231778266025
5452,0.011106969285847467,82748.21875,125000.0,59774.4930230663,96903.24590758451
5453,0.0137917193415758,71090.375,133100.0,44017.08344355148,87352.24982620137
5454,0.039986156033015155,51073.08984375,121000.0,45677.61645470523,53403.05118330823
5455,0.034829398063290676,62499.71484375,194400.0,51597.33017726646,68796.44023635527
5456,0.020477764889095258,7878.49658203125,250000.0,6504.179906417331,8672.239875223106
5457,0.011627941138199198,12419.544921875,125000.0,6835.395026333833,15661.857556549727
5458,0.013697430230552652,127020.140625,150000.0,69908.58706449853,160180.69597523758
5459,0.004871548694031177,7112.7158203125,250000.0,3914.6540914117527,8969.599346731467
5460,0.012968484961415595,37539.91796875,250000.0,20660.996049912792,47340.289165954484
5461,0.01418110953708511,42142.43359375,250000.0,21744.46981524598,53753.76804884151
5462,0.013511471739372529,48529.1015625,250000.0,26709.157343478753,61198.3676374885
5463,0.009195124478535707,47475.046875,100000.0,34294.355831066554,55596.19543837283
5464,0.04034201055068222,55141.234375,250000.0,36038.61046092643,66765.19008295421
5465,0.004313306247970135,31062.80078125,133000.0,22438.708610579328,36376.44735021897
5466,0.011192078653343025,40573.2265625,134000.0,30704.369209118988,46624.00709064767
5467,0.040059486113512434,122450.09375,250000.0,92665.85891066902,140711.36369832486
5468,0.03624277187086894,33051.171875,250000.0,29559.57348387329,34558.97085351173
5469,0.009645559360890841,24834.529296875,100000.0,13668.280046091511,31317.96396553442
5470,0.01451355764921656,109191.515625,250000.0,56340.163894590514,139276.61274592797
5471,0.033788546116925895,10646.92578125,250000.0,9155.924189037562,11435.74564680541
5472,0.009991264721129664,97060.46875,250000.0,73451.89723867319,111535.32431665568
5473,0.003848970348575448,11426.50390625,250000.0,8647.170176778822,13130.565258980647
5474,0.009431365142537777,11287.5673828125,133100.0,8542.02797652307,12970.908805631505
5475,0.013276472867496933,14235.6572265625,250000.0,7834.936079795433,17952.09382540157
5476,0.04035180758414655,75150.0078125,95300.0,67210.99592621466,78578.36144072778
5477,0.03511257928860611,15789.1767578125,250000.0,13578.051389860684,16958.980750366114
5478,0.014016347211192581,42578.56640625,250000.0,32221.93880288568,48928.40797309002
5479,0.038574097808130633,234858.921875,250000.0,161575.31501485745,279856.6548546796
5480,0.007445906094560689,7900.0,7900.0,6430.806824460096,11138.484153625557
5481,0.03929444541444898,61597.5,250000.0,46614.7886820212,70783.67978307541
5482,0.034586533334918575,21396.3359375,56000.0,14719.98462594185,25495.76125876404
5483,0.012012559409412009,10005.2763671875,143900.0,5506.644305212104,12617.307176915987
5484,0.03844170113230877,96117.40625,250000.0,85963.35233956594,100502.29546085942
5485,0.03870702608131082,27788.564453125,250000.0,23897.03795090466,29847.390834210033
5486,0.02915919898915785,7553.50244140625,12100.0,5196.564502179229,9000.713742583293
5487,0.007798349323493626,1.0,1.0,7142.851348456852,10846.285414617389
5488,0.012128223457332023,9093.3984375,25600.0,5004.770371471502,11467.369531570206
5489,0.04117382618674122,8392.080078125,250000.0,8371.544110694802,7952.953807420836
5490,0.01191903689687861,129203.8828125,250000.0,93332.48145270628,151305.6814699642
5491,0.010981677526990948,15712.7470703125,250000.0,8647.887974162646,19814.80062154932
5492,0.040445233977864946,141475.84375,159900.0,107063.86720267707,162574.4684612267
5493,0.006252201804427912,120920.7265625,150000.0,87349.01168194953,141605.59681424833
5494,0.013625282486597645,71575.4140625,250000.0,39393.249299245246,90261.2733920287
5495,0.03927939249693916,75068.640625,250000.0,51644.78811316821,89451.39695813654
5496,0.010773812233802773,70431.9453125,250000.0,50877.636851645446,82480.13334264953
5497,0.01212896293671263,30000.0,30000.0,29081.244164281496,47144.97458744513
5498,0.0388575199561027,40342.69140625,250000.0,26366.73910213327,48847.065009074606
5499,0.023699059284825522,26692.21484375,300000.0,23872.390640344325,27909.917333326914
5500,0.007522661439325253,38753.25390625,250000.0,21328.784643184976,48870.385054403414
5501,0.03839394101683603,10089.7802734375,250000.0,8329.729591345254,11106.306121793668
5502,0.036032304966302955,22085.21484375,250000.0,18232.693143923832,24310.25752523177
5503,0.007285848892335363,1.0,1.0,2140.4023971466413,3707.2857005002006
5504,0.006093068135880559,4372.265625,250000.0,3158.37567315073,5120.191557388101
5505,0.013708153088947678,35583.5625,196000.0,22032.30240073047,43723.278168194374
5506,0.011922323704966096,60776.55078125,250000.0,45993.52362498639,69840.30048004906
5507,0.03397535863046154,53678.203125,186200.0,36928.86142077025,63962.66424644426
5508,0.012809015460730969,71741.0,84200.0,39484.38349947063,90470.08807749476
5509,0.02157584155843107,4401.35009765625,250000.0,3936.381806126891,4602.140290706511
5510,0.01412993795476557,55704.56640625,250000.0,42155.22694347922,64011.91916806786
5511,0.009656638994612344,6046.57763671875,171600.0,4575.834064451961,6948.3179548034395
5512,0.00907767939551994,6364.9462890625,94300.0,3503.1011587638336,8026.613113561391
5513,0.012365153092673853,31413.583984375,200000.0,23772.678747945392,36098.36551140463
5514,0.031813481948246465,49999.00390625,165000.0,44716.99931478646,52279.965298528856
5515,0.010926483188185622,21387.296875,100000.0,11771.012835471067,26970.778662421464
5516,0.03935478023990192,50105.0234375,111000.0,44811.818709891806,52390.82145528569
5517,0.035875251142787216,32220.822265625,77000.0,22166.879870022363,38394.16218015452
5518,0.07495059213640493,8400.736328125,250000.0,8380.17917828634,7961.15710812276
5519,0.010920611833507208,7467.1962890625,100000.0,4109.750936607626,9416.622377210053
5520,0.007518753814785016,22513.806640625,250000.0,12391.014558360854,28391.38107549421
5521,0.01073616245976568,11100.0,11100.0,13125.804740451726,19931.28760018704
5522,0.02144530432890482,8211.5830078125,250000.0,5649.302571371413,9784.879080944791
5523,0.03875315677084976,98700.0,98700.0,76172.46488040972,131934.5793106256
5524,0.013634978942930847,26000.0,26000.0,32947.394528507655,53412.57303141244
5525,0.013311650819759846,40869.76953125,250000.0,22493.659883565255,51539.44953651467
5526,0.020655649577859626,57633.3046875,654000.0,43614.82720977888,66228.29471716254
5527,0.009631712055034665,17843.904296875,150000.0,9820.821571844053,22502.329119815284
5528,0.010163751179291544,19425.390625,40000.0,10691.230580344873,24496.686703328516
5529,0.02619380916404037,5591.0078125,250000.0,4808.039872102562,6005.239875500039
5530,0.023586808549225836,6171.22998046875,209000.0,5094.727099125858,6792.9694655011435
5531,0.012059958541270795,14438.6708984375,250000.0,9933.336916417256,17205.04422793425
5532,0.008341195374001558,220000.0,220000.0,145003.36584088422,332244.4499946129
5533,0.012808925581186755,17375.134765625,190200.0,9562.822994395427,21911.18011464065
5534,0.038282972763809785,92295.328125,125400.0,82545.04694257939,96505.85360937906
5535,0.01342970211739967,28050.45703125,250000.0,17368.023558383065,34466.9799580165
5536,0.007859557510244175,62729.8515625,201700.0,45313.90682727706,73460.50855876836
5537,0.009712538155258896,4781.41259765625,50000.0,2631.565334676955,6029.673671189472
5538,0.013537808822395608,35547.16796875,80000.0,24455.29774463388,42357.81820793045
5539,0.014410353449285738,170978.40625,250000.0,88220.69531156284,218087.3957000466
5540,0.013869267694834658,45227.06640625,115000.0,24891.8029375169,57034.28557254766
5541,0.01340712467022232,92400.0,92400.0,88056.34335955163,142752.28551082083
5542,0.01301655737742082,187000.0,187000.0,135783.4602674076,220124.96258894008
5543,0.014202129820837685,87662.9140625,126000.0,45231.9295825202,111816.3225794346
5544,0.004223123498413394,8404.53515625,250000.0,6360.252125154621,9657.923214831766
5545,0.029006564455712345,9556.173828125,250000.0,7889.204894355219,10518.93985914029
5546,0.012198642186920456,32827.5078125,135000.0,24842.68581739661,37723.15111938645
5547,0.014381999340005482,116394.171875,250000.0,60056.55917749001,148463.7877707575
5548,0.008404200059494264,20046.64453125,250000.0,15170.584822562843,23036.247692278746
5549,0.01034201816629232,57798.484375,125000.0,43739.8292995938,66418.10803924003
5550,0.03946445991111051,145779.09375,500000.0,95276.7204534152,176509.81184331808
5551,0.014094260132317571,55000.0,55000.0,50763.6038130531,125490.98726596269
5552,0.014058477512210902,178273.640625,250000.0,110381.83038387874,219053.6144070339
5553,0.010716280722495851,24429.275390625,73600.0,17646.875950371796,28608.181738314906
5554,0.011564204801423053,42176.6875,110000.0,23212.95359679025,53187.558480394364
5555,0.011406566865051385,18827.82421875,211600.0,13600.578530920833,22048.538418530086
5556,0.01346080647042142,25582.916015625,74600.0,17600.215828391134,30484.4680389514
5557,0.01376721671548646,35974.484375,250000.0,22274.349805766447,44203.6231556491
5558,0.012471114797051088,16280.4384765625,124100.0,8960.330582904213,20530.696573993166
5559,0.0291007347071604,4308.3935546875,250000.0,3556.841904488272,4742.455872651029
5560,0.008771322071998712,6798.97900390625,217800.0,3741.981494474334,8573.956723776306
5561,0.039062001401717804,28175.6640625,60500.0,19383.94232719091,33573.97296167956
5562,0.002722292927397845,1.0,1.0,3049.279339141244,6986.776693339834
5563,0.025573101947074187,5741.5322265625,250000.0,3949.987808717526,6841.579573976411
5564,0.03215261630587883,51012.43359375,946000.0,45623.36806418182,53339.627786892466
5565,0.0403340685221539,33300.0,33300.0,33373.46008269006,61827.72802970628
5566,0.01318453416739242,62015.99609375,500000.0,38398.493113780256,76202.11293022407
5567,0.0364741794816405,56116.40625,222000.0,46327.51923559243,61770.025647456554
5568,0.03393014335733342,117275.515625,2000000.0,104886.2725680984,122625.64067752696
5569,0.0319221227827135,78581.2734375,500000.0,54061.36547237658,93637.03172470607
5570,0.014016127020577016,47300.0,47300.0,55316.81244576983,89676.68997523167
5571,0.013290454302218504,250000.0,250000.0,189779.90632772693,307661.14442990714
5572,0.011599535703857099,5257.21728515625,75000.0,2893.435879443487,6629.694468025449
5573,0.03293998389637326,10478.642578125,250000.0,7208.96596974828,12486.295329639062
5574,0.010137014788210984,44462.78515625,184600.0,33647.8482774902,51093.624688724034
5575,0.009441209814149384,14031.7919921875,250000.0,10618.759179283212,16124.386073423791
5576,0.01172012988337222,10885.9052734375,87900.0,5991.319587896962,13727.837762104728
5577,0.004537178271651298,63687.0234375,200000.0,46005.33516770962,74581.41560643759
5578,0.012474900924761312,233684.15625,13750000.0,208997.2487152183,244344.85939906575
5579,0.013924503230771643,52399.05859375,238000.0,32443.966352472286,64385.30753198326
5580,0.028079058301719185,8745.3857421875,57000.0,5715.714449731798,10588.942159964225
5581,0.011669258209512897,9879.46484375,40000.0,5437.40090966341,12458.650626177157
5582,0.006042545132120136,8826.8544921875,125000.0,4554.442036242651,11258.882046249213
5583,0.038766522574401836,79036.5078125,250000.0,67968.1899325276,84892.2420166794
5584,0.01158413538922241,7717.1220703125,250000.0,4247.303596777958,9731.795115846595
5585,0.013315553342867974,21278.53515625,250000.0,11711.153209689623,26833.62302931387
5586,0.006649870220115235,3563.278564453125,500000.0,1838.5649944894267,4545.0543101865105
5587,0.037041567320186874,81105.3359375,200000.0,55797.83854437572,96644.6913113838
5588,0.03963356279695126,52376.42578125,250000.0,39636.60894861863,60187.44511842227
5589,0.008693921133546624,7220.2890625,50000.0,3973.8596105544007,9105.256233246639
5590,0.006937772420875164,73266.0,826000.0,55445.09286216105,84192.33058138404
5591,0.01263505190983344,99372.515625,250000.0,71783.31850087237,116371.31848309012
5592,0.03864099099489811,19792.376953125,250000.0,17020.64113406367,21258.77396273701
5593,0.039798967753249995,30488.056640625,250000.0,23072.272699837293,35034.812102086384
5594,0.04041033201819664,64633.70703125,200000.0,42242.59788063295,78258.70756465779
5595,0.026887665636237842,12401.330078125,121000.0,10664.640702061224,13320.131967602087
5596,0.008923667919698394,6762.39794921875,91000.0,3721.848231875592,8527.825623853727
5597,0.038444424192542785,32000.0,32000.0,31076.200615855978,53825.55837286579
5598,0.002654116824825456,1.0,1.0,4366.758410817191,10005.500479577424
5599,0.038785615890389764,9722.84765625,250000.0,6689.003595682806,11585.694079733528
5600,0.039345728797494185,93523.46875,250000.0,70775.22192606621,107470.84320309202
5601,0.00884034659220123,18902.740234375,250000.0,13004.471721277509,22524.405746845336
5602,0.012845369372906404,139653.15625,250000.0,76861.4708226327,176111.75403517706
5603,0.009543081832951507,37304.5546875,80600.0,26947.538902721866,43685.924494365594
5604,0.031848455833027894,12430.5654296875,250000.0,11117.373194954003,12997.649523652204
5605,0.011856844366367776,9526.3193359375,125000.0,5243.03879230257,12013.311068658188
5606,0.03884247391038994,15938.83203125,250000.0,12061.9389906238,18315.82747053412
5607,0.03947941694610557,98195.3125,250000.0,87821.74400936128,102674.99607800144
5608,0.012749008321201924,71633.859375,250000.0,39425.4160815942,90334.97674951734
5609,0.010106717887140723,17000.0,17000.0,18279.331968471823,21370.907163620792
5610,0.008973294621584593,6155.74755859375,250000.0,3387.963609783048,7762.799846793324
5611,0.009633486361519212,14884.748046875,250000.0,7680.1676365651565,18985.882535645196
5612,0.011306431602487586,35127.7734375,193100.0,24166.767920170605,41858.06989246113
5613,0.008314117652106394,5000.0,5000.0,28865.115667623493,46794.59850226102
5614,0.012944153572700658,149804.375,250000.0,82448.43802565493,188913.10409171955
5615,0.011834585445146619,18126.859375,250000.0,9976.552699341722,22859.153959724725
5616,0.010730031524977686,12164.517578125,135000.0,8368.793248294893,14495.175104086136
5617,0.01373925308977108,49446.05859375,250000.0,25512.962515153296,63069.73133540274
5618,0.003999828080147606,52635.45703125,125000.0,38022.06025226808,61639.35264355545
5619,0.012997710753344282,26252.365234375,250000.0,14448.620129106544,33105.947714646674
5620,0.013159455901984503,111586.328125,159500.0,61414.21743473419,140717.65007057303
5621,0.012278157744204035,14132.4599609375,239000.0,7778.138984521681,17821.955331228775
5622,0.04050687745483926,64422.328125,100000.0,42104.44714555521,78002.7692815332
5623,0.025774826462578095,5697.96484375,250000.0,4704.017836184182,6272.023781578908
5624,0.02642962847312763,8155.763671875,250000.0,5610.900680074212,9718.3650541113
5625,0.03734179800994632,51001.83203125,201000.0,43859.506225028665,54780.50571720922
5626,0.013790151355386977,96700.0,96700.0,111466.51279531216,180703.61375874633
5627,0.00350134672277613,7438.2197265625,15000.0,4093.8029890428247,9380.081038762608
5628,0.011543802305154229,8347.0078125,62400.0,6316.717485399043,9591.816683255469
5629,0.03888099073815416,27943.126953125,60000.0,18262.7661266222,33833.63110535212
5630,0.012707132683835864,7558.67578125,250000.0,4160.098873657124,9531.983993517151
5631,0.01249871967870458,10818.6748046875,250000.0,5954.3176836724015,13643.055748621451
5632,0.012734393984101793,65583.2109375,66000.0,36095.29629894937,82704.71376089743
5633,0.03772804716550523,11286.9423828125,250000.0,8541.554998838485,12970.190597914238
5634,0.013683460351279837,14238.3046875,70000.0,7836.393173548742,17955.432446611165
5635,0.03892463887154105,67276.96875,250000.0,50912.8078485035,77310.1410410483
5636,0.0141585538011968,44900.0,44900.0,43036.6341612019,69768.7145844699
5637,0.013582865540466709,112367.7109375,121000.0,61844.27024454511,141703.02484746653
5638,0.03034416692083454,22383.232421875,250000.0,19248.671717164376,24041.583269103878
5639,0.007497026086277006,10873.1650390625,75000.0,5984.30769372298,13711.77149419608
5640,0.009847637000042193,9132.2890625,175700.0,6910.990297196656,10494.208769616982
5641,0.013182687817097897,47873.96875,100000.0,32935.73656916325,57046.36912249501
5642,0.01402002920140477,23442.66796875,250000.0,12902.23571359308,29562.73589585143
5643,0.03937906442758429,60319.97265625,250000.0,41498.18327450407,71876.96185324604
5644,0.03939876171830788,44875.4453125,250000.0,33960.134749848396,51567.825822848536
